home_strength_elo,away_strength_elo,home_form_pts5,away_form_pts5,home_xg_avg,away_xg_avg,home_xga_avg,away_xga_avg,home_shots_avg,away_shots_avg,home_shots_on_target_avg,away_shots_on_target_avg,home_possession_avg,away_possession_avg,home_corners_avg,away_corners_avg,home_fouls_avg,away_fouls_avg,home_yellow_avg,away_yellow_avg,home_red_rate,away_red_rate,home_rank,away_rank,home_injuries_count,away_injuries_count,home_rest_days,away_rest_days,home_win_streak,away_win_streak,h2h_home_win_rate,goals_home,goals_away,result,btts,over_2_5
1702.9034172542458,1508.4557153339097,2.154910782365711,1.6848740576991723,1.4261099035106384,1.602738296380902,1.2000637208108353,1.122252921231765,17.829981444752793,11.776607140097015,7.517498970662372,4.721275833345205,48.165696179009984,51.834303820990016,5.407482811997449,5.344227594635674,10.719172408564615,9.653709984360237,3,3,0,0,1.0,16.0,2,3,4,5,1,3,0.6323182391798599,1,1,D,1,0
1584.1516816053681,1343.8277465591314,7.092339985557527,4.658898135963248,1.5396944044201206,1.1563692813227386,0.8902274369947921,1.6966328747307506,22.953810781427308,8.506507012121936,9.613641573196677,3.0736301263585917,55.1591675869392,44.8408324130608,8.730902626166717,8.255296756471655,14.954483694103846,15.060748948551176,1,1,0,0,1.0,10.0,0,1,8,3,3,0,0.6919641756774138,6,2,H,1,1
1345.3273566810171,1323.7119592459273,8.302999932802908,3.495934371109044,1.4291406841775505,1.0888667190219834,0.6045826554940608,1.2285839470791888,13.28341299696777,9.022384524894676,4.997596561332843,4.059055052075234,47.63727041455977,52.36272958544023,3.4587971712558394,3.455647326557549,9.347806792626525,11.946352882229515,1,3,0,0,15.0,9.0,0,1,6,3,2,4,0.33096233941638414,3,1,H,1,1
1566.3751411348499,1684.667783684441,8.60841539063152,8.94497594490191,1.316869059722914,1.3464236377075998,1.4504191568713134,1.7529111174912857,5.30514812714206,6.092116692708204,2.0831280925261564,2.739646084866293,54.709647032493265,45.290352967506735,10.537482669544723,7.277238269158422,11.246893334597162,8.969353917277626,1,0,1,0,9.0,7.0,1,0,3,8,1,2,0.32764070853504473,0,1,A,0,0
1327.40113185078,1227.9799164307371,3.959488061335996,9.816188617669695,1.2278597234099913,0.9300659623475079,0.5482543186268753,1.1678818698403308,14.09529966928235,13.855370007101648,5.506535731307431,5.042136470627295,46.57940489555591,53.42059510444409,3.457043619675826,5.283994670763871,8.412817564765447,13.61770701852401,1,0,0,0,10.0,18.0,0,2,2,3,1,1,0.5613133351373791,0,1,A,0,0
1658.121054235309,1691.6046829474521,8.060164637150757,8.287995595800668,0.9115550884733937,0.7317020295923783,1.3785333113155112,1.7969682738718187,12.422528570687675,10.398599241005254,4.364104414838188,3.621618070215899,51.928506181450125,48.071493818549875,7.096811633190501,5.139345772894885,12.004458286862924,13.524657919097663,1,2,0,0,4.0,1.0,1,0,2,9,3,1,0.4243498322200274,2,0,H,0,0
1491.0133360224745,1470.2641513565213,5.306117610574182,6.976942567776734,1.5072011235730927,1.4710307839412824,0.967756111629146,1.4360897941194466,15.21455084283769,8.612601417183019,6.120081675125143,2.9733840647274494,49.609581731644624,50.390418268355376,8.310116455492695,5.8897924700922255,14.131785452838892,10.432575225078411,2,3,0,0,12.0,18.0,1,1,5,3,1,1,0.7677918683564797,2,3,A,1,1
1466.724774561853,1482.7497900642857,9.070318699415358,11.61874878300976,0.3,1.44910443450194,1.1772110696825107,1.5707217312592456,6.460508093614231,10.20090920879516,2.382009873156601,4.043827992653811,45.64798062131374,54.35201937868626,6.036109717437175,3.642238584612472,11.71780451764883,14.719967151260454,5,1,0,0,6.0,20.0,2,2,6,4,3,1,0.49526436613416824,1,1,D,1,0
1377.4326820072906,1192.5442130256015,9.982534884414601,6.950770062802357,1.63686841210801,0.2358348770562525,0.9204297146507695,1.258123346602374,16.584625157030786,13.796728210778571,5.423996373634738,4.978407097744121,57.56852637786684,42.43147362213316,4.413365607137492,5.633842830171964,10.095135399815318,14.115043903048004,1,2,1,0,3.0,18.0,1,1,4,2,3,2,0.602262710018947,1,0,H,0,0
1720.0574409613255,1473.5910065768544,12.784391760492646,7.904811215731506,1.4098565974833173,0.9387331153133239,0.8150436896789081,1.6478811910788838,14.589675520889212,11.409604963833557,6.508729805801205,4.807672172025023,56.10577211422704,43.89422788577296,5.177477308093243,0.3891919248582938,9.977229220102421,10.746200691366452,0,0,0,0,1.0,16.0,2,1,5,5,5,1,0.5603045528219652,0,2,A,0,0
1472.1846932276155,1610.4453928820476,10.54829629344229,10.797944657655671,1.5860977513651255,1.4048476119015159,1.3498135185196225,1.1136577656951132,15.026968871919529,10.522589912337605,5.621541576688605,3.8519659768179375,53.24847368814777,46.75152631185223,3.142548488804203,5.130618422477001,11.281180406730654,11.406464177397876,4,1,0,0,5.0,5.0,0,1,3,8,2,1,0.503843280091385,1,0,H,0,0
1422.9009920106407,1259.4461841866434,11.239093096355397,0.0,2.014955326791242,0.8391109500959787,0.9762821494715445,2.279255862817813,13.419955075458992,10.409590868704203,4.904807895603862,4.1552283983291876,52.16543628151566,47.83456371848434,6.383780376958243,2.9949932740720326,12.369396991073785,10.649640392691222,3,1,0,0,1.0,9.0,1,1,3,5,1,1,0.6592287726143196,1,0,H,0,0
1436.6159609121187,1589.754456105332,9.805026640301612,8.546147709747267,1.6714487992054283,2.03753008540235,1.864406025847844,1.089709208885212,15.1065630527841,16.226193825901557,6.0661297832248495,5.717312142600533,39.38807412228561,60.61192587771439,6.711502087858761,9.850425175009555,13.173644565855769,12.885706378765725,1,3,0,0,18.0,5.0,5,0,7,9,1,2,0.21709644830277736,1,1,D,1,0
1595.8156533996028,1516.022205662224,8.113917970039974,3.600831195544453,1.4340696445898087,1.7407345801492733,1.1118584705628012,1.901339042742418,9.110385829064821,10.81806295150162,3.4525182778245918,4.138160243598312,52.04335724340956,47.95664275659044,7.026548157930948,1.7882945297927813,8.398413081130498,5.778868152588799,2,2,0,0,11.0,5.0,2,2,5,8,1,0,0.3316444857369971,1,0,H,0,0
1565.779931585534,1384.1239895101849,15.0,3.498249800234837,1.2712061981187497,0.7993656098574187,1.0056493284250603,2.018716048685677,15.478800323569704,9.005979381500604,6.919876600845987,3.652378660800352,57.79178550624368,42.20821449375632,6.577686631544687,4.521160942444125,9.788451537204613,13.893490840455609,1,2,0,0,5.0,16.0,0,3,5,8,1,1,0.7747198168980638,2,3,A,1,1
1574.2918700872779,1653.8411555684347,4.180631998172383,12.586669034318854,1.093171260784287,1.1437347046394633,1.008865109162579,1.7200605459045004,9.403099753949592,3.8794477818655313,3.0702040291117454,1.7410196936765414,53.78404007534843,46.21595992465157,2.6285263994912897,7.107918266063606,14.620386918720953,7.946123839639971,0,2,0,1,19.0,20.0,0,1,4,4,1,0,0.4638190329947592,0,1,A,0,0
1577.547780541419,1103.59378158386,10.866349324251694,2.4259667060525656,2.0939459601774444,0.4876231279428274,0.7209862860569599,1.815119539985608,16.631145900941867,10.020618227401627,7.0875439879511495,3.6028418264739432,62.04470327230349,37.95529672769651,11.038070105399466,1.2440602657909403,12.244922403672744,9.905345172458983,6,3,0,0,1.0,20.0,3,4,5,9,1,0,0.8258716577769564,3,0,H,0,1
1885.496568156683,1562.4025347738677,13.896526026430806,10.485254309227894,1.2496074708276002,0.5603736323414295,0.4672626447665862,2.367128885806738,26.351243427839172,3.5699468914320613,8.504844165228725,1.4927651868769203,65.47860614968079,34.521393850319214,6.682232974298624,3.045136361481687,11.36890481903468,16.776442252175592,1,0,1,0,1.0,18.0,3,1,3,5,0,1,0.6877313903545041,1,1,D,1,0
1426.8452970507692,1791.4983284531927,7.719388652896114,6.3157100008742955,1.5492389530874977,1.2162371888287586,1.8835416871128807,1.6651510493132882,6.629976214216773,7.499028673581675,2.2792158847076975,2.989926526743198,32.99449035131801,67.005509648682,3.5211076929554137,4.70537515307415,12.958664112401582,10.726402802412725,3,3,0,0,16.0,1.0,0,0,8,2,0,0,0.11806848316026852,1,1,D,1,0
1407.7963087671233,1759.189765038119,7.0338882551687485,7.177266461426194,0.96050898190316,1.7011704960599465,1.0784659691910967,1.186364358819093,8.781981562184662,7.598887371577095,3.008887406738312,3.1774613772641493,49.573293013270856,50.426706986729144,4.795767058013158,4.799557377827311,5.15233167918802,12.450228563252756,3,4,1,0,20.0,1.0,0,1,4,3,3,0,0.28246100397264107,3,2,H,1,1
1353.520908915382,1570.165209696934,8.720586800799724,11.59242115603551,1.4010115622644137,2.0605537259445597,1.1209516152615864,1.0863311174794141,7.430461734137063,9.573565968963992,2.706797252648052,3.8260228198974917,50.06744863677548,49.93255136322452,1.556880908911305,8.505667241823236,12.682998403817662,12.635063781922877,1,2,0,0,13.0,10.0,1,2,3,9,0,1,0.29878820494855185,2,1,H,1,1
1610.8762960635893,1445.6974602964478,3.6258188342413895,5.099395142664962,1.0266995666000405,1.4923299550554248,0.4610614487815101,1.3920047137720344,14.177304346382305,10.449093202067644,6.150595846145566,3.4905740856989533,52.52498926759405,47.47501073240595,6.284671091617961,0.0,17.31259150243133,12.491116572967861,3,1,0,0,10.0,16.0,2,1,9,9,3,3,0.4966682822252624,2,0,H,0,0
1703.2150126897604,1385.5555398214265,15.0,5.774819735900366,1.4955279275049487,1.0565903116970687,0.9062714861318133,1.9611493763015073,16.251731748320505,11.285625375819734,5.715763136952109,3.960402016510638,66.77870823402853,33.22129176597147,6.592796826286444,3.5454179832047394,11.188564503452762,10.531032125873132,1,4,0,0,1.0,20.0,2,1,4,5,2,2,0.9929752896529634,2,1,H,1,1
1479.4894576221225,1445.4733570969845,8.171794627776304,6.8796120165146,0.8374746329370872,0.2530484947941556,0.9683756182099785,1.5239330213389917,11.369157804981487,11.255638183549923,4.399345756030139,4.644648959989154,54.528956754395864,45.471043245604136,5.533567803285967,0.0,11.698885688803873,12.715295157815971,1,1,0,0,12.0,20.0,3,2,4,2,1,0,0.5284703575112116,3,0,H,0,1
1348.771834146745,1597.8853046252232,10.161736959491904,9.148216873422628,1.547290244520983,0.7575337591221171,1.6159042707841984,1.2446884627331254,16.626145197740524,18.965429770012463,6.354530436684673,7.898830300435847,54.213179832195934,45.786820167804066,7.184357351324989,7.167106537753005,10.184832117476052,11.426631958286167,0,3,0,0,18.0,9.0,0,2,6,3,0,0,0.11057497319394038,2,1,H,1,1
1351.593381175577,1354.6961150173051,2.3735641477483984,6.613147909151506,1.407147525664045,1.5092379726530318,0.8441035797669689,1.058858822073115,17.61206442960984,9.020025184237705,6.17709236420021,3.6246187403252974,45.984056619506475,54.015943380493525,3.2271765760578517,3.5094941300784432,8.612147159936967,7.246476422550949,2,2,0,0,12.0,13.0,1,3,6,4,2,1,0.42466767310623627,1,3,A,1,1
1617.1067018084461,1636.3362872490686,9.109458965105054,8.198726626561731,1.6452571943242131,1.7214802461535563,1.314142188637463,1.4551855004440493,10.093874742547033,9.780044787025657,3.837991527480588,3.3810393566353825,46.24079170898672,53.75920829101328,5.585666439561966,0.8916971436559868,9.757958438318367,8.694752708206604,2,2,0,1,3.0,10.0,0,0,7,9,2,2,0.47571218280351385,1,1,D,1,0
1633.7857508166196,1883.9688932405984,4.724633642365631,11.509774382783531,1.2108801861222167,1.6051217211012816,1.5852655892493956,1.531839986903703,13.956646079781017,6.368171988345809,5.997298737276276,2.1268544155729274,49.093479201811064,50.906520798188936,3.506838656858938,4.9722931022021575,13.241917818840491,11.189978459544156,1,3,1,0,4.0,1.0,0,1,3,5,2,0,0.38951968553851585,2,0,H,0,0
1597.7677682949352,1488.861017677069,11.123916709892795,11.435710197768543,1.7516404362225106,0.9053727223792252,1.0758651691426013,1.832229559032685,13.008755623901926,7.2956153141934905,5.343859548728027,3.032888517827105,54.693762971077085,45.306237028922915,5.744059681139693,1.4156226656220294,12.415970814227997,12.902429038660227,1,2,0,0,6.0,17.0,1,2,8,6,2,3,0.5451168150127627,0,1,A,0,0
1380.208252688035,1258.008935409005,10.469539001398452,5.874134749979632,1.4843390347226042,1.4708616674230086,1.0068183637911265,1.4782071063488207,10.51940384763469,3.0,3.90124878719906,1.208584881405229,44.47699690269633,55.52300309730367,7.892370538148679,5.764160334755665,8.821906826314525,12.940623132090533,1,1,0,0,2.0,20.0,1,2,4,6,1,0,0.37093611103348284,2,2,D,1,1
1541.7890381520097,1257.9459456630457,11.963502496572234,3.9537260090176733,1.710806924227426,1.0817099396143255,0.8591118744366991,1.7493353729454095,13.925940220066131,3.0,4.943877098988291,1.1777922414146138,71.68674803620603,28.313251963793974,6.618057791136232,5.212421517654203,9.419488492672453,12.05857275713737,2,2,0,0,2.0,11.0,0,3,2,7,2,0,0.6530946909705425,4,1,H,1,1
1521.003445645331,1639.7817993080835,4.333355321449256,6.922434944478873,1.3025843715692627,1.6634151301041789,0.9921015283980845,0.8941902488301042,8.016337171487898,13.793214445389658,3.102519052491479,4.447785522673703,60.79337369920568,39.20662630079432,4.715739497982344,2.456914278932779,9.468600292650812,11.59808142198548,4,2,0,0,14.0,14.0,3,2,5,2,0,2,0.648797960694148,0,2,A,0,0
1539.3639474112224,1489.2456877871202,8.74674480107835,11.491699401563313,1.6643247010290878,0.42784719065389587,0.7550655173170557,1.3227779674127527,17.395340710136797,3.9940555316095017,6.07475109151763,1.599680599185462,54.093052265239976,45.906947734760024,1.241857232597079,5.1576391821907155,11.415187727143254,11.264988375036967,2,2,0,1,4.0,18.0,0,3,9,6,3,0,0.8017171105728533,2,0,H,0,0
1656.8571800306743,1657.8295612915294,7.951395679038185,9.579077868515247,1.616827690469804,1.2545827261676066,1.29757553733583,1.3635777308383772,10.522898452149246,4.85104902510548,3.5803082683101377,2.0435629610894774,46.66733455295072,53.33266544704928,7.305191921176225,2.9801632299087397,10.504092151250735,12.405731226856592,4,2,0,0,4.0,4.0,2,0,8,8,2,0,0.5601420796924768,5,2,H,1,1
1540.247198779443,1403.9458351513172,11.121774822023346,0.6670550237844415,2.602115535656043,1.6029872752432026,0.8712800678313345,1.8081350014010473,19.47147930170341,3.0,6.340735274550469,1.141101319645594,50.25771424123378,49.74228575876622,3.038876697267825,3.1450679788742093,10.826423391394483,9.159178196461868,2,1,1,0,4.0,15.0,0,2,9,7,3,1,0.28476319299806513,2,1,H,1,1
1622.204441352941,1649.5122385571697,11.240326009598496,1.898202868312758,2.024885414355942,1.3482822808901482,1.2996929189356559,1.2244202775220108,13.819975799987779,13.39036730420052,4.441449098531736,4.37370083904001,53.524795892233065,46.475204107766935,4.689265838406431,8.363736578808973,8.31461063112206,11.678465627391112,2,4,1,0,1.0,13.0,0,2,4,7,0,1,0.7441850286200193,4,0,H,0,1
1512.1642325080004,1471.5061487790495,9.29024513043377,4.671008997097819,0.889276740193017,1.4200433408135404,1.553454222748311,1.2010468383809974,12.594067073171876,15.729579131679337,5.622781333865241,5.626236511591577,62.572013018186624,37.427986981813376,4.189789695914373,3.356030754328538,15.058719253372448,13.806521822123534,1,1,0,0,5.0,11.0,3,1,9,6,1,2,0.3875120496233664,2,1,H,1,1
1552.0414917641972,1368.149270041689,6.2039183158551054,6.658001151142223,1.6209044401949142,0.941739161207412,0.7918613804134397,1.8982950835335948,13.681581482048369,8.299509174101143,5.020729420103193,2.8437319058348796,74.6139354499903,25.386064550009706,1.9130277156785844,6.465046965735519,11.749072142087227,11.835151540558392,2,0,0,0,2.0,20.0,1,1,7,3,1,1,0.7782268995631301,5,0,H,0,1
1613.6318806509373,1427.8202738155708,10.371166485661693,5.85115952538254,1.5310604635019278,0.9640022852077532,0.7468488828252644,1.5463425785634766,21.592364646084935,11.84198082374115,7.014057978132221,4.741520857267853,54.035465801994015,45.964534198005985,6.7611791656592946,7.063445554357889,9.693412755712355,9.095911688737814,2,0,0,0,5.0,20.0,1,0,7,9,3,1,0.6598729196120968,2,0,H,0,0
1237.7119524259801,1284.5302160238175,15.0,9.434487852179688,1.8626920420636806,1.676238266050656,1.0880686635432415,1.162962948196725,13.167890433550435,6.79395153876479,5.208752017521143,2.2816482425995486,47.83750703449708,52.16249296550292,4.709074501511712,3.8298989832354056,9.010910168720674,9.056964312984796,3,3,0,0,5.0,8.0,1,0,6,9,1,0,0.5236208332428546,1,5,A,1,1
1442.4591810556858,1858.08472054469,9.97446981855499,10.43721583585853,0.8943487247684585,1.3607135663436973,1.6068308259141202,1.2485840798570704,7.67856438890877,18.860880443305717,2.9263209647562873,6.135891806678151,39.95160135145497,60.04839864854503,5.104350484710435,6.50723387730109,10.038429683939727,14.768558107801937,1,3,0,0,20.0,1.0,0,1,3,6,1,1,0.11418278134577009,0,1,A,0,0
1415.3329222272969,1482.6512735594724,0.0,12.253242575238291,1.5543696056261378,0.9394578100892702,1.392373144061724,1.5295033493468804,15.91386283332977,8.568293578666644,6.280894862748064,3.65322926351083,52.677136520837365,47.322863479162635,6.559670026921445,3.606227602104816,13.927543600747558,11.200315681456972,3,3,0,0,14.0,12.0,0,3,4,2,0,1,0.426664484745976,2,3,A,1,1
1385.0019873161984,1616.0125359627953,6.764941555696227,11.741422041710354,0.39201670868351723,1.222636812048454,1.3814956490335168,1.1477469194196508,13.339312636739024,15.046631338546982,5.207845690421495,6.618230858654603,39.742117959877525,60.257882040122475,6.04624122412954,5.241340712300113,14.772253284117319,7.927949701455127,0,4,0,0,16.0,7.0,5,1,7,5,1,0,0.20685057829183556,0,0,D,0,0
1450.474394779197,1403.363556083256,11.688948898232207,7.340139498880884,0.9892517590078423,1.0891941978688744,1.704552058249521,1.4136278242370146,10.612784391055696,9.833612016130434,3.5340899238928434,4.225632785810505,43.13860162014948,56.86139837985052,6.942519526287,5.41609714525149,9.415287454467657,9.009292546394274,0,3,0,0,11.0,9.0,0,1,5,7,2,1,0.35357580453409965,0,2,A,0,0
1769.0894360221912,1310.652992043632,11.773322662117389,7.115714591780988,2.7083431059953718,0.2,0.7502143611818235,2.08989894840454,18.2027265274474,3.0,7.596123424355371,1.187630066529268,61.33061008888602,38.66938991111398,8.559759500498032,2.2864078922774405,9.905403116690373,7.330832004281504,2,3,0,0,1.0,20.0,5,0,3,6,0,1,0.7878729261206914,3,0,H,0,1
1344.1503991752163,1457.9015080347717,6.171801332405387,3.501207234217299,1.3578620850844916,1.515594079921281,1.4939707711307884,1.5019061944145957,6.132066125915421,8.43945356923024,2.262221748694191,3.0918681539986337,50.82554078318013,49.17445921681987,7.194526174958707,5.530797495628306,6.820368590043336,7.412389788415755,0,1,0,0,9.0,2.0,0,1,2,7,1,1,0.35328327129259535,1,2,A,1,1
1674.2901038264665,1698.2146560082558,7.499736086567958,7.444147130185906,1.0906228226949664,1.1024297589656091,1.1488580435546702,1.5027573440993294,13.243674698023053,11.238080521622443,5.952990475804128,3.7135398711940386,62.90169495157874,37.09830504842126,6.36185398155528,2.9978324533105587,6.972939172054775,12.241373483692328,2,2,1,0,10.0,11.0,1,1,6,7,1,4,0.37009043508093065,1,1,D,1,0
1197.083441109155,1406.268277548309,8.413361485977674,9.655743888710239,1.3192438755510505,1.6645521704156558,1.6693102982354766,1.2704309449340845,12.607867114931068,6.01807713663752,5.003068399381034,2.2312059666238357,38.71464261892752,61.28535738107248,5.332296554836248,3.3350034446285166,11.334224222241085,10.046111039238848,2,2,0,0,9.0,3.0,1,4,4,9,3,2,0.2501555684492762,1,2,A,1,1
1439.7206946025606,1343.3042449087052,5.858060490990434,8.502639085742066,1.2052254215070144,0.28452947050005284,0.9646220608605295,1.3918085804666145,16.13169208819977,10.473778579601822,6.190382882387121,3.601537483391717,61.816279582360124,38.183720417639876,5.791188998833383,3.17234634832126,10.214009705469987,8.433945340585186,3,0,0,0,4.0,9.0,0,3,8,9,0,3,0.7017328881357918,1,0,H,0,0
1529.295551718901,1527.983563986446,12.076999185931903,2.3435687604103466,1.3689436911503496,1.432008628455893,0.9386084595673672,1.304113901441206,10.11497289406769,5.42992653555814,3.712010127430702,2.3080079208678037,50.81739154752754,49.18260845247246,6.260875295311892,4.574458602102418,10.101503655452076,14.595533355413206,1,5,0,0,13.0,12.0,2,3,5,7,0,1,0.570329997732938,0,2,A,0,0
1605.5200196446701,1589.8240681291938,8.462820620868095,6.587979683414253,0.9756903340595684,1.5838066175886214,1.3874968334131532,1.4325592423634068,11.172033016986873,12.135236091742566,4.35749490429015,5.198446238289116,50.18451592887439,49.81548407112561,6.8424485859190725,6.814753917652665,9.761248764790494,10.77981912804023,1,0,0,0,8.0,19.0,0,0,5,2,3,2,0.5414885139978983,2,2,D,1,1
1628.0207843627138,1795.712670393573,4.297494794074858,10.098814772643717,1.0042899226269002,1.473149393046004,1.3024710872011838,0.9920120755426103,12.788961438936507,7.314825507757376,4.879213963447517,2.787382873531766,36.444725780506566,63.555274219493434,6.050662232816093,4.600603356663148,11.802392746385262,11.563909008206242,2,1,0,0,16.0,1.0,2,1,2,7,1,1,0.34944214462672607,1,2,A,1,1
1642.8025023359864,1563.675086107049,12.532445619437231,8.272091243950863,1.408868176721633,1.0559206278266153,1.1189933909254544,1.2311714606569615,18.767963707885176,11.159864228499103,7.2884423925071715,4.017104560601412,56.221590035305866,43.778409964694134,5.697078133396789,4.801317646936442,11.324569867307051,13.347920531873,1,0,0,0,14.0,13.0,0,0,3,6,1,0,0.580422672264469,3,1,H,1,1
1437.2294869952811,1615.9186821356222,2.375530658495567,12.547466150532113,1.6603678765285812,1.6346980382571656,1.6264417027361926,1.2412032420196006,12.135334057490363,15.045019135406985,5.414074815610574,6.182004971979514,48.957246289923596,51.042753710076404,9.269136064400126,3.128517856880242,13.602512671663648,7.744137516500787,3,0,0,0,11.0,4.0,2,2,6,4,2,0,0.4500124731110424,3,2,H,1,1
1416.776677320378,1629.4695426456578,5.061929164617917,11.556956541597568,1.392757363438795,1.8146586298096314,1.4113537872393038,1.527175016210177,9.51969604788244,11.938699232388677,3.5480552388699187,4.7942645214082384,62.05702753640249,37.94297246359751,7.9518567172252395,6.865644700789805,17.503441010597893,8.27663001179053,1,0,0,0,20.0,3.0,2,0,8,6,1,2,0.28217509458906553,2,1,H,1,1
